0,1607124600,6.232
1,1607124601,6.223
2,1607124602,6.223
3,1607124604,6.222
4,1607124605,6.212999999999999
5,1607124606,6.212000000000001
6,1607124608,6.212000000000001
7,1607124609,6.212999999999999
8,1607124610,6.212000000000001
9,1607124611,6.212999999999999
10,1607124612,6.212999999999999
11,1607124613,6.212000000000001
12,1607124616,6.212000000000001
13,1607124617,6.212999999999999
14,1607124618,6.212000000000001
15,1607124620,6.212999999999999
16,1607124621,6.212999999999999
17,1607124622,6.212000000000001
18,1607124626,6.212999999999999
19,1607124627,6.212999999999999
20,1607124628,6.212000000000001
21,1607124629,6.212999999999999
22,1607124633,6.212999999999999
23,1607124635,6.212999999999999
24,1607124636,6.212999999999999
25,1607124640,6.212999999999999
26,1607124641,6.222
27,1607124642,6.223
28,1607124643,6.223
29,1607124648,6.222
30,1607124649,6.223
31,1607124650,6.233
32,1607124651,6.232
33,1607124656,6.233
34,1607124657,6.232
35,1607124659,6.233
36,1607124664,6.232
37,1607124667,6.232
38,1607124670,6.233
39,1607124671,6.233
40,1607124672,6.233
41,1607124673,6.233
42,1607124674,6.232
43,1607124675,6.233
44,1607124677,6.232
45,1607124680,6.232
46,1607124682,6.233
47,1607124688,6.233
48,1607124689,6.233
49,1607124690,6.233
50,1607124691,6.233
51,1607124692,6.233
52,1607124694,6.242000000000001
53,1607124697,6.242999999999999
54,1607124698,6.242999999999999
55,1607124699,6.242999999999999
56,1607124702,6.242000000000001
57,1607124722,6.242999999999999
58,1607124723,6.242999999999999
59,1607124724,6.252999999999999
60,1607124725,6.252999999999999
61,1607124726,6.252999999999999
62,1607124727,6.252999999999999
63,1607124728,6.252999999999999
64,1607124729,6.252000000000001
65,1607124731,6.252999999999999
66,1607124733,6.252999999999999
67,1607124735,6.252999999999999
68,1607124736,6.252999999999999
69,1607124738,6.252999999999999
70,1607124739,6.252999999999999
71,1607124746,6.252999999999999
72,1607124747,6.252999999999999
73,1607124748,6.252000000000001
74,1607124753,6.242000000000001
75,1607124755,6.252000000000001
76,1607124758,6.252999999999999
77,1607124759,6.242000000000001
78,1607124760,6.252999999999999
79,1607124763,6.252000000000001
80,1607124764,6.252000000000001
81,1607124765,6.252999999999999
82,1607124766,6.252000000000001
83,1607124774,6.252000000000001
84,1607124777,6.252999999999999
85,1607124778,6.252000000000001
86,1607124779,6.252999999999999
87,1607124780,6.252999999999999
88,1607124781,6.252999999999999
89,1607124785,6.252999999999999
90,1607124786,6.252999999999999
91,1607124791,6.252999999999999
92,1607124793,6.252999999999999
93,1607124796,6.252000000000001
94,1607124797,6.252000000000001
95,1607124799,6.252999999999999
96,1607124801,6.252999999999999
97,1607124802,6.252000000000001
98,1607124803,6.252000000000001
99,1607124804,6.252999999999999
100,1607124806,6.252000000000001
101,1607124807,6.252000000000001
102,1607124808,6.252000000000001
103,1607124809,6.252000000000001
104,1607124810,6.252999999999999
105,1607124811,6.252000000000001
106,1607124812,6.252000000000001
107,1607124814,6.252999999999999
108,1607124816,6.252999999999999
109,1607124817,6.252999999999999
110,1607124818,6.252000000000001
111,1607124819,6.252999999999999
112,1607124820,6.263
113,1607124821,6.263
114,1607124822,6.263
115,1607124823,6.263
116,1607124824,6.263
117,1607124825,6.263
118,1607124826,6.263
119,1607124827,6.263
120,1607124828,6.263
121,1607124829,6.2620000000000005
122,1607124832,6.263
123,1607124833,6.263
124,1607124834,6.2620000000000005
125,1607124835,6.263
126,1607124836,6.273
127,1607124841,6.273
128,1607124842,6.263
129,1607124843,6.263
130,1607124844,6.2620000000000005
131,1607124845,6.263
132,1607124846,6.2620000000000005
133,1607124847,6.2620000000000005
134,1607124851,6.263
135,1607124852,6.2620000000000005
136,1607124856,6.263
137,1607124857,6.263
138,1607124858,6.263
139,1607124859,6.2620000000000005
140,1607124860,6.263
141,1607124861,6.263
142,1607124862,6.263
143,1607124864,6.263
144,1607124865,6.263
145,1607124867,6.263
146,1607124868,6.263
147,1607124869,6.2620000000000005
148,1607124870,6.263
149,1607124871,6.2620000000000005
150,1607124872,6.263
151,1607124873,6.263
152,1607124874,6.263
153,1607124876,6.263
154,1607124877,6.2620000000000005
155,1607124878,6.263
156,1607124879,6.263
157,1607124880,6.2620000000000005
158,1607124884,6.263
159,1607124886,6.2620000000000005
160,1607124887,6.2620000000000005
161,1607124889,6.2620000000000005
162,1607124890,6.263
163,1607124891,6.263
164,1607124892,6.2620000000000005
165,1607124893,6.2620000000000005
166,1607124894,6.272
167,1607124895,6.273
168,1607124897,6.272
169,1607124904,6.272
170,1607124905,6.273
171,1607124906,6.272
172,1607124907,6.273
173,1607124910,6.273
174,1607124911,6.272
175,1607124912,6.273
176,1607124914,6.273
177,1607124915,6.272
178,1607124916,6.2620000000000005
179,1607124919,6.263
180,1607124920,6.252999999999999
181,1607124922,6.252999999999999
182,1607124923,6.252999999999999
183,1607124925,6.252999999999999
184,1607124927,6.252999999999999
185,1607124937,6.252000000000001
186,1607124942,6.252000000000001
187,1607124943,6.252000000000001
188,1607124944,6.252000000000001
189,1607124946,6.252000000000001
190,1607124947,6.252999999999999
191,1607124949,6.252000000000001
192,1607124952,6.263
193,1607124953,6.263
194,1607124958,6.2620000000000005
195,1607124960,6.263
196,1607124961,6.2620000000000005
197,1607124962,6.263
198,1607124963,6.263
199,1607124965,6.252999999999999
200,1607124968,6.252999999999999
201,1607124969,6.252000000000001
202,1607124974,6.252999999999999
203,1607124975,6.252999999999999
204,1607124979,6.252999999999999
205,1607124981,6.252000000000001
206,1607124982,6.252999999999999
207,1607124983,6.252999999999999
208,1607124984,6.252999999999999
209,1607124985,6.252999999999999
210,1607124986,6.242999999999999
211,1607124987,6.242000000000001
212,1607124988,6.242999999999999
213,1607124989,6.242000000000001
214,1607124993,6.242999999999999
215,1607124994,6.242999999999999
216,1607124995,6.242999999999999
217,1607124997,6.233
218,1607124998,6.242999999999999
219,1607124999,6.242999999999999
220,1607125001,6.242000000000001
221,1607125002,6.242999999999999
222,1607125004,6.242000000000001
223,1607125005,6.242999999999999
224,1607125006,6.242999999999999
225,1607125007,6.242999999999999
226,1607125008,6.242999999999999
227,1607125009,6.242000000000001
228,1607125011,6.242999999999999
229,1607125012,6.242999999999999
230,1607125013,6.242000000000001
231,1607125014,6.242000000000001
232,1607125019,6.252000000000001
233,1607125020,6.252999999999999
234,1607125021,6.252000000000001
235,1607125023,6.252000000000001
236,1607125024,6.252999999999999
237,1607125025,6.2620000000000005
238,1607125026,6.263
239,1607125029,6.263
240,1607125031,6.2620000000000005
241,1607125032,6.252000000000001
242,1607125033,6.252999999999999
243,1607125034,6.2620000000000005
244,1607125035,6.2620000000000005
245,1607125041,6.263
246,1607125042,6.263
247,1607125043,6.263
248,1607125044,6.2620000000000005
249,1607125045,6.2620000000000005
250,1607125047,6.2620000000000005
251,1607125049,6.263
252,1607125050,6.2620000000000005
253,1607125051,6.263
254,1607125052,6.263
255,1607125053,6.263
256,1607125054,6.263
257,1607125055,6.263
258,1607125059,6.263
259,1607125062,6.263
260,1607125063,6.263
261,1607125064,6.2620000000000005
262,1607125066,6.263
263,1607125067,6.263
264,1607125068,6.263
265,1607125070,6.2620000000000005
266,1607125071,6.263
267,1607125072,6.2620000000000005
268,1607125073,6.263
269,1607125074,6.263
270,1607125075,6.2620000000000005
271,1607125076,6.263
272,1607125077,6.2620000000000005
273,1607125078,6.263
274,1607125079,6.2620000000000005
275,1607125080,6.263
276,1607125081,6.263
277,1607125084,6.263
278,1607125085,6.263
279,1607125086,6.263
280,1607125087,6.2620000000000005
281,1607125089,6.263
